ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762495844309,TX,REL,95,1762495844309,,0,send,120,78
1762495844311,RX,ACK,95,1559252948,3.0,,ack,,4
1762495844341,TX,REL,96,1762495844341,,0,send,120,80
1762495844344,RX,ACK,96,1559252981,3.0,,ack,,4
1762495844375,TX,REL,97,1762495844375,,0,send,120,79
1762495844378,RX,ACK,97,1559253014,4.0,,ack,,4
1762495844408,TX,REL,98,1762495844408,,0,send,120,77
1762495844411,RX,ACK,98,1559253048,3.0,,ack,,4
1762495844441,TX,REL,99,1762495844441,,0,send,120,78
1762495844444,RX,ACK,99,1559253081,3.0,,ack,,4
1762495844475,TX,REL,100,1762495844475,,0,send,120,78
1762495844477,RX,ACK,100,1559253115,2.0,,ack,,4
1762495844508,TX,REL,101,1762495844508,,0,send,120,78
1762495844511,RX,ACK,101,1559253148,3.0,,ack,,4
1762495844542,TX,REL,102,1762495844542,,0,send,120,79
1762495844544,RX,ACK,102,1559253181,3.0,,ack,,4
1762495844575,TX,REL,103,1762495844575,,0,send,120,79
1762495844577,RX,ACK,103,1559253215,2.0,,ack,,4
1762495844608,TX,REL,104,1762495844608,,0,send,120,78
1762495844611,RX,ACK,104,1559253248,3.0,,ack,,4
1762495844642,TX,REL,105,1762495844642,,0,send,120,78
1762495844644,RX,ACK,105,1559253282,2.0,,ack,,4
1762495844675,TX,REL,106,1762495844675,,0,send,120,77
1762495844678,RX,ACK,106,1559253315,3.0,,ack,,4
1762495844708,TX,UNREL,,1762495844708,,0,send,,79
1762495844742,TX,REL,107,1762495844742,,0,send,120,79
1762495844744,RX,ACK,107,1559253382,2.0,,ack,,4
1762495844775,TX,REL,108,1762495844775,,0,send,120,78
1762495844778,RX,ACK,108,1559253415,3.0,,ack,,4
1762495844808,TX,UNREL,,1762495844808,,0,send,,78
1762495844841,TX,UNREL,,1762495844841,,0,send,,79
1762495844875,TX,REL,109,1762495844875,,0,send,120,78
1762495844878,RX,ACK,109,1559253515,2.0,,ack,,4
1762495844908,TX,REL,110,1762495844908,,0,send,120,78
1762495844911,RX,ACK,110,1559253548,3.0,,ack,,4
1762495844942,TX,REL,111,1762495844942,,0,send,120,78
1762495844944,RX,ACK,111,1559253581,3.0,,ack,,4
1762495844975,TX,UNREL,,1762495844975,,0,send,,78
1762495845008,TX,UNREL,,1762495845008,,0,send,,77
1762495845042,TX,REL,112,1762495845042,,0,send,120,80
1762495845044,RX,ACK,112,1559253682,2.0,,ack,,4
1762495845075,TX,REL,113,1762495845075,,0,send,120,79
1762495845077,RX,ACK,113,1559253715,2.0,,ack,,4
1762495845108,TX,REL,114,1762495845108,,0,send,120,78
1762495845111,RX,ACK,114,1559253748,3.0,,ack,,4
1762495845142,TX,REL,115,1762495845142,,0,send,120,79
1762495845144,RX,ACK,115,1559253782,2.0,,ack,,4
1762495845175,TX,REL,116,1762495845175,,0,send,120,79
1762495845178,RX,ACK,116,1559253815,2.0,,ack,,4
1762495845208,TX,REL,117,1762495845208,,0,send,120,79
1762495845211,RX,ACK,117,1559253848,3.0,,ack,,4
1762495845242,TX,REL,118,1762495845242,,0,send,120,79
1762495845244,RX,ACK,118,1559253881,3.0,,ack,,4
1762495845275,TX,REL,119,1762495845275,,0,send,120,78
1762495845278,RX,ACK,119,1559253915,3.0,,ack,,4
1762495845308,TX,REL,120,1762495845308,,0,send,120,78
1762495845311,RX,ACK,120,1559253948,3.0,,ack,,4
1762495845342,TX,REL,121,1762495845342,,0,send,120,78
1762495845344,RX,ACK,121,1559253982,2.0,,ack,,4
1762495845375,TX,REL,122,1762495845375,,0,send,120,78
1762495845377,RX,ACK,122,1559254015,2.0,,ack,,4
1762495845408,TX,REL,123,1762495845408,,0,send,120,78
1762495845411,RX,ACK,123,1559254048,3.0,,ack,,4
1762495845442,TX,REL,124,1762495845442,,0,send,120,78
1762495845444,RX,ACK,124,1559254082,2.0,,ack,,4
1762495845475,TX,REL,125,1762495845475,,0,send,120,78
1762495845478,RX,ACK,125,1559254115,3.0,,ack,,4
1762495845508,TX,REL,126,1762495845508,,0,send,120,78
1762495845511,RX,ACK,126,1559254148,3.0,,ack,,4
1762495845541,TX,REL,127,1762495845541,,0,send,120,78
1762495845544,RX,ACK,127,1559254181,3.0,,ack,,4
1762495845575,TX,REL,128,1762495845575,,0,send,120,78
1762495845577,RX,ACK,128,1559254214,3.0,,ack,,4
1762495845608,TX,REL,129,1762495845608,,0,send,120,79
1762495845611,RX,ACK,129,1559254248,3.0,,ack,,4
1762495845641,TX,REL,130,1762495845641,,0,send,120,79
1762495845644,RX,ACK,130,1559254281,3.0,,ack,,4
1762495845675,TX,REL,131,1762495845675,,0,send,120,77
1762495845677,RX,ACK,131,1559254315,2.0,,ack,,4
1762495845708,TX,REL,132,1762495845708,,0,send,120,77
1762495845711,RX,ACK,132,1559254348,3.0,,ack,,4
1762495845741,TX,REL,133,1762495845741,,0,send,120,79
1762495845744,RX,ACK,133,1559254381,3.0,,ack,,4
1762495845775,TX,REL,134,1762495845775,,0,send,120,78
1762495845777,RX,ACK,134,1559254414,3.0,,ack,,4
1762495845808,TX,REL,135,1762495845808,,0,send,120,78
1762495845811,RX,ACK,135,1559254448,2.0,,ack,,4
1762495845841,TX,UNREL,,1762495845841,,0,send,,77
1762495845875,TX,REL,136,1762495845875,,0,send,120,79
1762495845878,RX,ACK,136,1559254515,2.0,,ack,,4
1762495845909,TX,REL,137,1762495845909,,0,send,120,79
1762495845912,RX,ACK,137,1559254548,3.0,,ack,,4
1762495845942,TX,REL,138,1762495845942,,0,send,120,76
1762495845944,RX,ACK,138,1559254582,2.0,,ack,,4
1762495845975,TX,UNREL,,1762495845975,,0,send,,77
1762495846008,TX,REL,139,1762495846008,,0,send,120,79
1762495846012,RX,ACK,139,1559254648,4.0,,ack,,4
1762495846042,TX,REL,140,1762495846042,,0,send,120,79
1762495846044,RX,ACK,140,1559254681,3.0,,ack,,4
1762495846075,TX,REL,141,1762495846075,,0,send,120,78
1762495846077,RX,ACK,141,1559254714,3.0,,ack,,4
1762495846108,TX,REL,142,1762495846108,,0,send,120,78
1762495846111,RX,ACK,142,1559254748,3.0,,ack,,4
1762495846141,TX,REL,143,1762495846141,,0,send,120,78
1762495846144,RX,ACK,143,1559254781,3.0,,ack,,4
1762495846175,TX,REL,144,1762495846175,,0,send,120,80
1762495846177,RX,ACK,144,1559254815,2.0,,ack,,4
1762495846208,TX,REL,145,1762495846208,,0,send,120,77
1762495846211,RX,ACK,145,1559254848,3.0,,ack,,4
1762495846242,TX,REL,146,1762495846242,,0,send,120,81
1762495846244,RX,ACK,146,1559254881,3.0,,ack,,4
1762495846275,TX,REL,147,1762495846275,,0,send,120,78
1762495846278,RX,ACK,147,1559254915,3.0,,ack,,4
1762495846308,TX,REL,148,1762495846308,,0,send,120,79
1762495846311,RX,ACK,148,1559254948,3.0,,ack,,4
1762495846341,TX,REL,149,1762495846341,,0,send,120,78
