ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508310449,TX,UNREL,,1762508310449,,0,send,,78
1762508310482,TX,REL,132,1762508310482,,0,send,120,79
1762508310482,RX,ACK,132,1571719122,0.0,,ack,,4
1762508310516,TX,UNREL,,1762508310516,,0,send,,76
1762508310549,TX,REL,133,1762508310549,,0,send,120,78
1762508310549,RX,ACK,133,1571719189,0.0,,ack,,4
1762508310582,TX,UNREL,,1762508310582,,0,send,,78
1762508310615,TX,REL,134,1762508310615,,0,send,120,78
1762508310616,RX,ACK,134,1571719255,1.0,,ack,,4
1762508310649,TX,REL,135,1762508310649,,0,send,120,78
1762508310649,RX,ACK,135,1571719289,0.0,,ack,,4
1762508310682,TX,REL,136,1762508310682,,0,send,120,79
1762508310683,RX,ACK,136,1571719322,1.0,,ack,,4
1762508310716,TX,REL,137,1762508310716,,0,send,120,80
1762508310716,RX,ACK,137,1571719356,0.0,,ack,,4
1762508310749,TX,REL,138,1762508310749,,0,send,120,79
1762508310749,RX,ACK,138,1571719389,0.0,,ack,,4
1762508310782,TX,REL,139,1762508310782,,0,send,120,78
1762508310783,RX,ACK,139,1571719422,1.0,,ack,,4
1762508310815,TX,REL,140,1762508310815,,0,send,120,79
1762508310816,RX,ACK,140,1571719455,1.0,,ack,,4
1762508310849,TX,REL,141,1762508310849,,0,send,120,78
1762508310849,RX,ACK,141,1571719489,0.0,,ack,,4
1762508310882,TX,REL,142,1762508310882,,0,send,120,79
1762508310882,RX,ACK,142,1571719522,0.0,,ack,,4
1762508310916,TX,UNREL,,1762508310916,,0,send,,78
1762508310949,TX,REL,143,1762508310949,,0,send,120,79
1762508310950,RX,ACK,143,1571719589,0.0,,ack,,4
1762508310982,TX,REL,144,1762508310982,,0,send,120,77
1762508310983,RX,ACK,144,1571719622,1.0,,ack,,4
1762508311016,TX,UNREL,,1762508311016,,0,send,,79
1762508311049,TX,UNREL,,1762508311049,,0,send,,79
1762508311082,TX,REL,145,1762508311082,,0,send,120,78
1762508311082,RX,ACK,145,1571719722,0.0,,ack,,4
1762508311116,TX,REL,146,1762508311116,,0,send,120,78
1762508311116,RX,ACK,146,1571719755,1.0,,ack,,4
1762508311149,TX,REL,147,1762508311149,,0,send,120,79
1762508311149,RX,ACK,147,1571719789,0.0,,ack,,4
1762508311182,TX,REL,148,1762508311182,,0,send,120,78
1762508311183,RX,ACK,148,1571719822,1.0,,ack,,4
1762508311216,TX,UNREL,,1762508311216,,0,send,,80
1762508311249,TX,REL,149,1762508311249,,0,send,120,80
1762508311249,RX,ACK,149,1571719889,0.0,,ack,,4
1762508311282,TX,REL,150,1762508311282,,0,send,120,79
1762508311283,RX,ACK,150,1571719922,1.0,,ack,,4
1762508311315,TX,REL,151,1762508311315,,0,send,120,77
1762508311316,RX,ACK,151,1571719955,1.0,,ack,,4
1762508311349,TX,REL,152,1762508311349,,0,send,120,79
1762508311349,RX,ACK,152,1571719989,0.0,,ack,,4
1762508311382,TX,REL,153,1762508311382,,0,send,120,80
1762508311383,RX,ACK,153,1571720022,1.0,,ack,,4
1762508311416,TX,UNREL,,1762508311416,,0,send,,78
1762508311449,TX,REL,154,1762508311449,,0,send,120,80
1762508311450,RX,ACK,154,1571720089,0.0,,ack,,4
1762508311482,TX,REL,155,1762508311482,,0,send,120,80
1762508311483,RX,ACK,155,1571720122,1.0,,ack,,4
1762508311515,TX,REL,156,1762508311515,,0,send,120,77
1762508311516,RX,ACK,156,1571720155,1.0,,ack,,4
1762508311549,TX,REL,157,1762508311549,,0,send,120,77
1762508311549,RX,ACK,157,1571720189,0.0,,ack,,4
1762508311582,TX,UNREL,,1762508311582,,0,send,,78
1762508311615,TX,REL,158,1762508311615,,0,send,120,79
1762508311616,RX,ACK,158,1571720255,1.0,,ack,,4
1762508311649,TX,UNREL,,1762508311649,,0,send,,78
1762508311682,TX,UNREL,,1762508311682,,0,send,,78
1762508311715,TX,REL,159,1762508311715,,0,send,120,79
1762508311716,RX,ACK,159,1571720355,1.0,,ack,,4
1762508311749,TX,REL,160,1762508311749,,0,send,120,78
1762508311749,RX,ACK,160,1571720389,0.0,,ack,,4
1762508311783,TX,REL,161,1762508311783,,0,send,120,79
1762508311783,RX,ACK,161,1571720422,1.0,,ack,,4
1762508311816,TX,REL,162,1762508311816,,0,send,120,77
1762508311816,RX,ACK,162,1571720456,0.0,,ack,,4
1762508311849,TX,REL,163,1762508311849,,0,send,120,78
1762508311849,RX,ACK,163,1571720489,0.0,,ack,,4
1762508311882,TX,REL,164,1762508311882,,0,send,120,78
1762508311883,RX,ACK,164,1571720522,1.0,,ack,,4
1762508311915,TX,REL,165,1762508311915,,0,send,120,80
1762508311916,RX,ACK,165,1571720555,1.0,,ack,,4
1762508311949,TX,REL,166,1762508311949,,0,send,120,78
1762508311949,RX,ACK,166,1571720588,1.0,,ack,,4
1762508311982,TX,REL,167,1762508311982,,0,send,120,77
1762508311982,RX,ACK,167,1571720622,0.0,,ack,,4
1762508312015,TX,UNREL,,1762508312015,,0,send,,80
1762508312049,TX,REL,168,1762508312049,,0,send,120,79
1762508312049,RX,ACK,168,1571720688,1.0,,ack,,4
1762508312082,TX,REL,169,1762508312082,,0,send,120,78
1762508312089,RX,ACK,169,1571720722,7.0,,ack,,4
1762508312115,TX,UNREL,,1762508312115,,0,send,,79
1762508312149,TX,REL,170,1762508312149,,0,send,120,78
1762508312149,RX,ACK,170,1571720789,0.0,,ack,,4
1762508312182,TX,REL,171,1762508312182,,0,send,120,78
1762508312182,RX,ACK,171,1571720822,0.0,,ack,,4
1762508312215,TX,REL,172,1762508312215,,0,send,120,78
1762508312215,RX,ACK,172,1571720855,0.0,,ack,,4
1762508312249,TX,REL,173,1762508312249,,0,send,120,79
1762508312249,RX,ACK,173,1571720889,0.0,,ack,,4
1762508312282,TX,UNREL,,1762508312282,,0,send,,79
1762508312316,TX,REL,174,1762508312316,,0,send,120,79
1762508312316,RX,ACK,174,1571720956,0.0,,ack,,4
1762508312349,TX,REL,175,1762508312349,,0,send,120,78
1762508312349,RX,ACK,175,1571720989,0.0,,ack,,4
1762508312382,TX,REL,176,1762508312382,,0,send,120,78
1762508312382,RX,ACK,176,1571721022,0.0,,ack,,4
1762508312416,TX,REL,177,1762508312416,,0,send,120,76
1762508312416,RX,ACK,177,1571721056,0.0,,ack,,4
1762508312449,TX,UNREL,,1762508312449,,0,send,,78
1762508312482,TX,REL,178,1762508312482,,0,send,120,79
1762508312483,RX,ACK,178,1571721122,1.0,,ack,,4
1762508312516,TX,REL,179,1762508312516,,0,send,120,79
1762508312516,RX,ACK,179,1571721156,0.0,,ack,,4
1762508312549,TX,UNREL,,1762508312549,,0,send,,79
1762508312582,TX,REL,180,1762508312582,,0,send,120,78
1762508312583,RX,ACK,180,1571721222,1.0,,ack,,4
1762508312616,TX,REL,181,1762508312616,,0,send,120,78
1762508312616,RX,ACK,181,1571721256,0.0,,ack,,4
1762508312649,TX,REL,182,1762508312649,,0,send,120,78
1762508312650,RX,ACK,182,1571721289,1.0,,ack,,4
1762508312682,TX,UNREL,,1762508312682,,0,send,,77
1762508312715,TX,REL,183,1762508312715,,0,send,120,80
1762508312716,RX,ACK,183,1571721355,1.0,,ack,,4
1762508312749,TX,REL,184,1762508312749,,0,send,120,78
1762508312749,RX,ACK,184,1571721389,0.0,,ack,,4
1762508312782,TX,UNREL,,1762508312782,,0,send,,78
1762508312816,TX,REL,185,1762508312816,,0,send,120,78
1762508312816,RX,ACK,185,1571721456,0.0,,ack,,4
1762508312849,TX,REL,186,1762508312849,,0,send,120,78
1762508312850,RX,ACK,186,1571721489,1.0,,ack,,4
1762508312882,TX,REL,187,1762508312882,,0,send,120,79
1762508312883,RX,ACK,187,1571721522,1.0,,ack,,4
1762508312916,TX,REL,188,1762508312916,,0,send,120,78
1762508312916,RX,ACK,188,1571721556,0.0,,ack,,4
1762508312949,TX,UNREL,,1762508312949,,0,send,,78
1762508312983,TX,REL,189,1762508312983,,0,send,120,78
1762508312983,RX,ACK,189,1571721622,1.0,,ack,,4
1762508313016,TX,REL,190,1762508313016,,0,send,120,79
1762508313016,RX,ACK,190,1571721655,1.0,,ack,,4
1762508313050,TX,REL,191,1762508313050,,0,send,120,77
1762508313050,RX,ACK,191,1571721689,1.0,,ack,,4
