ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508309016,RX,REL,101,1571717656,,,recv,,78
1762508309016,RX,REL,101,,,,deliver,,0
1762508309049,RX,REL,102,1571717689,,,recv,,78
1762508309049,RX,REL,102,,,,deliver,,0
1762508309082,RX,UNREL,,1571717722,,,recv,,77
1762508309115,RX,UNREL,,1571717755,,,recv,,77
1762508309149,RX,REL,103,1571717789,,,recv,,78
1762508309149,RX,REL,103,,,,deliver,,0
1762508309182,RX,UNREL,,1571717822,,,recv,,79
1762508309215,RX,REL,104,1571717855,,,recv,,78
1762508309215,RX,REL,104,,,,deliver,,0
1762508309249,RX,REL,105,1571717888,,,recv,,78
1762508309249,RX,REL,105,,,,deliver,,0
1762508309282,RX,REL,106,1571717922,,,recv,,78
1762508309283,RX,REL,106,,,,deliver,,0
1762508309315,RX,UNREL,,1571717955,,,recv,,79
1762508309349,RX,REL,107,1571717988,,,recv,,78
1762508309349,RX,REL,107,,,,deliver,,0
1762508309382,RX,REL,108,1571718022,,,recv,,80
1762508309382,RX,REL,108,,,,deliver,,0
1762508309415,RX,REL,109,1571718055,,,recv,,78
1762508309415,RX,REL,109,,,,deliver,,0
1762508309449,RX,REL,110,1571718088,,,recv,,78
1762508309449,RX,REL,110,,,,deliver,,0
1762508309482,RX,UNREL,,1571718122,,,recv,,78
1762508309515,RX,REL,111,1571718155,,,recv,,79
1762508309516,RX,REL,111,,,,deliver,,0
1762508309549,RX,REL,112,1571718189,,,recv,,79
1762508309549,RX,REL,112,,,,deliver,,0
1762508309582,RX,REL,113,1571718222,,,recv,,79
1762508309582,RX,REL,113,,,,deliver,,0
1762508309616,RX,UNREL,,1571718255,,,recv,,79
1762508309649,RX,REL,114,1571718288,,,recv,,78
1762508309649,RX,REL,114,,,,deliver,,0
1762508309682,RX,REL,115,1571718322,,,recv,,80
1762508309682,RX,REL,115,,,,deliver,,0
1762508309715,RX,REL,116,1571718355,,,recv,,78
1762508309716,RX,REL,116,,,,deliver,,0
1762508309749,RX,UNREL,,1571718389,,,recv,,77
1762508309782,RX,REL,117,1571718422,,,recv,,79
1762508309782,RX,REL,117,,,,deliver,,0
1762508309816,RX,REL,118,1571718456,,,recv,,81
1762508309816,RX,REL,118,,,,deliver,,0
1762508309849,RX,UNREL,,1571718489,,,recv,,82
1762508309882,RX,REL,119,1571718522,,,recv,,78
1762508309883,RX,REL,119,,,,deliver,,0
1762508309915,RX,REL,120,1571718555,,,recv,,78
1762508309916,RX,REL,120,,,,deliver,,0
1762508309949,RX,UNREL,,1571718589,,,recv,,77
1762508309982,RX,REL,121,1571718622,,,recv,,76
1762508309983,RX,REL,121,,,,deliver,,0
1762508310015,RX,REL,122,1571718655,,,recv,,80
1762508310016,RX,REL,122,,,,deliver,,0
1762508310049,RX,UNREL,,1571718689,,,recv,,79
1762508310082,RX,REL,123,1571718722,,,recv,,79
1762508310082,RX,REL,123,,,,deliver,,0
1762508310116,RX,REL,124,1571718756,,,recv,,80
1762508310116,RX,REL,124,,,,deliver,,0
1762508310149,RX,UNREL,,1571718789,,,recv,,80
1762508310182,RX,REL,125,1571718822,,,recv,,78
1762508310183,RX,REL,125,,,,deliver,,0
1762508310216,RX,REL,126,1571718856,,,recv,,78
1762508310216,RX,REL,126,,,,deliver,,0
1762508310249,RX,UNREL,,1571718889,,,recv,,76
1762508310282,RX,REL,127,1571718922,,,recv,,78
1762508310282,RX,REL,127,,,,deliver,,0
1762508310316,RX,REL,128,1571718955,,,recv,,78
1762508310316,RX,REL,128,,,,deliver,,0
1762508310349,RX,REL,129,1571718989,,,recv,,79
1762508310349,RX,REL,129,,,,deliver,,0
1762508310382,RX,REL,130,1571719022,,,recv,,79
1762508310383,RX,REL,130,,,,deliver,,0
1762508310416,RX,REL,131,1571719056,,,recv,,77
1762508310416,RX,REL,131,,,,deliver,,0
1762508310449,RX,UNREL,,1571719089,,,recv,,78
1762508310482,RX,REL,132,1571719122,,,recv,,79
1762508310482,RX,REL,132,,,,deliver,,0
1762508310516,RX,UNREL,,1571719155,,,recv,,76
1762508310549,RX,REL,133,1571719189,,,recv,,78
1762508310549,RX,REL,133,,,,deliver,,0
1762508310582,RX,UNREL,,1571719222,,,recv,,78
